Master_SKU,Original_Category,Amazon Cat,Remark,Cost,MRP,Uniware,FBA,Sjit,FBF,Launch Date,LOC,Cost into %,Cost after %,Return Charge,GST on Return,Final TP,Required Selling Price,Selected Price Range,Selected Fixed Fee Range,Commission %,Commission Amount,Fixed Closing Fee,FBA Pick Pack,Technology Fee,Full Shipping Fee,WHF % On Shipping,Shipping Fee Charged,Total Charges,Final Value After Charges,Sett Acc Panel,Net Profit On SP,Net Profit % On SP,Net Profit % On TP,Old Daily SP,Old Deal SP
JOPLRJN08-M,"Dress 46""",Apparel - Dress,Closed,480.0,3330.0,2.0,0.0,0.0,0.0,23-May-24,Jaipur,23.0,623.3766233766235,59.0,10.62,692.9966233766235,820,500-1000,500-1000,7.0,57.43,20.0,20.0,14.0,40.0,40.0,16.0,127.43,693.0,692.5699999999999,142.94999999999993,17.432926829268283,20.627806136121787,849.0,806.55
JOPLVSRW5202-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum A,280.0,2663.0,0.0,35.0,1.0,3.0,28-Oct-24,Surat,23.0,363.6363636363637,59.0,10.62,433.2563636363637,559,500-1000,500-1000,10.0,55.92,20.0,20.0,14.0,40.0,40.0,16.0,125.92,433.26,433.08,83.45999999999998,14.930232558139531,19.263421614748346,599.0,569.05
JOPLJPR4031-M,Tunics-Jpr,Apparel - Other products,Closed,243.0,2330.0,1.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,315.5844155844156,59.0,10.62,385.2044155844156,474,300-500,250-500,5.0,23.69,20.0,20.0,13.0,30.0,40.0,12.0,88.69,385.2,385.31,72.69,15.335443037974683,18.87050019655612,499.0,475.0
JOPLVSM5163,Dress Material,Apparel - Sarees and Dress Materials,Closed,215.0,1996.0,0.0,0.0,0.0,0.0,24-Feb-24,Surat,23.0,279.22077922077926,59.0,10.62,348.84077922077927,431,300-500,250-500,4.0,17.24,20.0,20.0,13.0,30.0,40.0,12.0,82.24,348.84,348.76,64.13999999999999,14.881670533642687,18.386611835712635,425.0,399.0
JOPLST244-XXL,Skd-St,Apparel - Ethnic Wear,Closed,460.0,4330.0,0.0,0.0,0.0,0.0,6-Oct-24,Surat,23.0,597.4025974025975,59.0,10.62,667.0225974025975,819,500-1000,500-1000,10.0,81.89,20.0,20.0,14.0,40.0,40.0,16.0,151.89,667.02,667.11,137.49,16.78754578754579,20.612495069190977,1249.0,1187.0
JOPLDI1034,Dress Material,Apparel - Sarees and Dress Materials,Closed,190.0,1996.0,0.0,0.0,0.0,1.0,11-Apr-24,Surat,23.0,246.75324675324677,59.0,10.62,316.3732467532468,397,300-500,250-500,4.0,15.89,20.0,20.0,13.0,30.0,40.0,12.0,80.89,316.37,316.11,56.49000000000001,14.22921914357683,17.85549207454289,425.0,399.0
JOPLST207-S,Skd-St,Apparel - Ethnic Wear,Closed,335.0,2663.0,0.0,0.0,0.0,0.0,12-Jan-23,Surat,23.0,435.0649350649351,59.0,10.62,504.68493506493513,639,500-1000,500-1000,10.0,63.85,20.0,20.0,14.0,40.0,40.0,16.0,133.85,504.68,505.15,100.52999999999997,15.732394366197177,19.919358200590096,675.0,641.0
JOPLVSM4202,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,0.0,0.0,0.0,0.0,9-Jun-21,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLVSRW4088-M,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum C,275.0,2663.0,6.0,1.0,0.0,0.0,13-Jan-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLNS4030D,Saree,Apparel - Sarees and Dress Materials,Closed,205.0,1663.0,0.0,0.0,0.0,0.0,16-Oct-20,Surat,23.0,266.23376623376623,59.0,10.62,335.85376623376624,418,300-500,250-500,4.0,16.7,20.0,20.0,13.0,30.0,40.0,12.0,81.7,335.85,336.3,61.68000000000001,14.75598086124402,18.36513572310769,399.0,379.0
JOPLVSRW5208-XXL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,2-Mar-25,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLRJN05-M,Skd-Jpr,Apparel - Ethnic Wear,Closed,898.0,4490.0,2.0,0.0,0.0,0.0,4-Nov-24,Jaipur,23.0,1166.2337662337663,59.0,10.62,1235.8537662337662,1572,>1000,>1000,16.0,251.59,25.0,25.0,15.0,50.0,40.0,20.0,336.59,1235.85,1235.41,267.7900000000002,17.034987277353704,21.66842124178523,1796.0,1706.2
JOPLVSRW4005-M,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond A,270.0,2663.0,0.0,27.0,0.0,0.0,13-Jan-24,Surat,23.0,350.64935064935065,59.0,10.62,420.26935064935066,490,300-500,250-500,1.0,4.9,20.0,20.0,13.0,30.0,40.0,12.0,69.9,420.27,420.1,80.48000000000002,16.42448979591837,19.1496238961161,499.0,475.0
JOPLDI1025,Dress Material,Apparel - Sarees and Dress Materials,Platinum C,190.0,1996.0,40.0,1.0,0.0,0.0,28-Jul-23,Surat,23.0,246.75324675324677,59.0,10.62,316.3732467532468,397,300-500,250-500,4.0,15.89,20.0,20.0,13.0,30.0,40.0,12.0,80.89,316.37,316.11,56.49000000000001,14.22921914357683,17.85549207454289,425.0,399.0
JOPLVSMRW3988-XXL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond B,255.0,2663.0,103.0,11.0,3.0,61.0,8-Mar-24,Surat,23.0,331.16883116883116,59.0,10.62,400.78883116883117,470,300-500,250-500,1.0,4.7,20.0,20.0,13.0,30.0,40.0,12.0,69.7,400.79,400.3,75.68,16.10212765957447,18.882761722499204,499.0,475.0
JOPLVSM4211,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,0.0,0.0,0.0,0.0,6-Apr-22,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLVSRW5193-M,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,270.0,2663.0,54.0,0.0,0.0,4.0,28-Oct-24,Surat,23.0,350.64935064935065,59.0,10.62,420.26935064935066,490,300-500,250-500,1.0,4.9,20.0,20.0,13.0,30.0,40.0,12.0,69.9,420.27,420.1,80.48000000000002,16.42448979591837,19.1496238961161,499.0,475.0
JOPLVSRW4097-10XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,290.0,2663.0,1.0,0.0,0.0,0.0,26-Nov-25,Surat,23.0,376.62337662337666,59.0,10.62,446.24337662337666,574,500-1000,500-1000,10.0,57.36,20.0,20.0,14.0,40.0,40.0,16.0,127.36,446.24,446.64,87.01999999999998,15.160278745644595,19.500569545359028,599.0,569.05
JOPLJPR110-XXL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,350.0,2163.0,0.0,0.0,0.0,0.0,7-Jul-22,Jaipur,23.0,454.54545454545456,59.0,10.62,524.1654545454545,660,500-1000,500-1000,10.0,66.02,20.0,20.0,14.0,40.0,40.0,16.0,136.02,524.17,523.98,104.36000000000001,15.812121212121214,19.90974397397075,499.0,475.0
JOPLVSM5172,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1996.0,0.0,0.0,0.0,0.0,16-Aug-24,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLJPR148A-XXL,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,294.0,1996.0,0.0,0.0,0.0,0.0,31-Jan-26,Jaipur,23.0,381.8181818181818,59.0,10.62,451.4381818181818,579,500-1000,500-1000,10.0,57.94,20.0,20.0,14.0,40.0,40.0,16.0,127.94,451.44,451.06,87.44,15.10189982728843,19.36920790524022,499.0,475.0
JOPLVL313-L,Skd-Jpr,Apparel - Ethnic Wear,Closed,890.0,7830.0,0.0,0.0,0.0,0.0,7-Dec-23,Jaipur,23.0,1155.844155844156,59.0,10.62,1225.4641558441558,1560,>1000,>1000,16.0,249.61,25.0,25.0,15.0,50.0,40.0,20.0,334.61,1225.46,1225.3899999999999,265.77,17.036538461538463,21.687292829623843,1367.0,1299.0
JOPLAI1009B,Saree,Apparel - Sarees and Dress Materials,Closed,270.0,2330.0,0.0,0.0,0.0,0.0,3-Aug-21,Surat,23.0,350.64935064935065,59.0,10.62,420.26935064935066,533,500-1000,500-1000,8.0,42.63,20.0,20.0,14.0,40.0,40.0,16.0,112.63,420.27,420.37,80.75,15.150093808630395,19.21386840968408,499.0,469.0
JOPLJPR128-S,Kurta-Jpr,Apparel - Ethnic Wear,Closed,270.0,1996.0,0.0,0.0,0.0,0.0,18-Nov-22,Jaipur,23.0,350.64935064935065,59.0,10.62,420.26935064935066,490,300-500,250-500,1.0,4.9,20.0,20.0,13.0,30.0,40.0,12.0,69.9,420.27,420.1,80.48000000000002,16.42448979591837,19.1496238961161,499.0,475.0
JOPLVSRW4286-5XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum B,275.0,2663.0,0.0,0.0,0.0,0.0,13-Jan-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,599.0,569.05
JOPLJPR314-M,"Dress 36""",Apparel - Dress,Platinum C,320.0,2736.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,415.58441558441564,59.0,10.62,485.20441558441564,597,500-1000,500-1000,7.0,41.79,20.0,20.0,14.0,40.0,40.0,16.0,111.79,485.2,485.21,95.58999999999997,16.011725293132322,19.700974873624016,699.0,669.0
JOPLJPR7042-S,Cotton Top,Apparel - Other products,Closed,234.0,2330.0,2.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,303.8961038961039,59.0,10.62,373.5161038961039,462,300-500,250-500,5.0,23.08,20.0,20.0,13.0,30.0,40.0,12.0,88.08,373.52,373.92,70.30000000000001,15.21645021645022,18.82114298867136,499.0,475.0
ROLY02B-S,Western Top,Apparel - Other products,Closed,200.0,1996.0,26.0,0.0,0.0,0.0,28-Apr-22,Surat,23.0,259.7402597402597,59.0,10.62,329.3602597402597,415,300-500,250-500,5.0,20.76,20.0,20.0,13.0,30.0,40.0,12.0,85.76,329.36,329.24,59.620000000000005,14.366265060240965,18.101758860348717,399.0,369.0
JOPLST219-M,Skd-St,Apparel - Ethnic Wear,Closed,380.0,2663.0,1.0,0.0,0.0,0.0,4-Feb-24,Surat,23.0,493.50649350649354,59.0,10.62,563.1264935064936,703,500-1000,500-1000,10.0,70.35,20.0,20.0,14.0,40.0,40.0,16.0,140.35,563.13,562.65,113.02999999999997,16.078236130867708,20.07186685467083,630.0,599.0
JOPLJPR508-M,Kurta With Pant,Apparel - Ethnic Wear,Closed,440.0,3163.0,0.0,0.0,0.0,0.0,25-Dec-23,Surat,23.0,571.4285714285714,59.0,10.62,641.0485714285714,790,500-1000,500-1000,10.0,79.01,20.0,20.0,14.0,40.0,40.0,16.0,149.01,641.05,640.99,131.37,16.629113924050635,20.492986936581584,699.0,675.0
JOPLVSM5205,Dress Material,Apparel - Sarees and Dress Materials,Closed,215.0,1996.0,0.0,0.0,0.0,0.0,9-Jun-24,Surat,23.0,279.22077922077926,59.0,10.62,348.84077922077927,431,300-500,250-500,4.0,17.24,20.0,20.0,13.0,30.0,40.0,12.0,82.24,348.84,348.76,64.13999999999999,14.881670533642687,18.386611835712635,425.0,399.0
JOPLLTRW2002-3XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,260.0,2663.0,0.0,0.0,0.0,0.0,28-Aug-23,Surat,23.0,337.6623376623377,59.0,10.62,407.2823376623377,477,300-500,250-500,1.0,4.77,20.0,20.0,13.0,30.0,40.0,12.0,69.77,407.28,407.23,77.61000000000001,16.270440251572328,19.055577132427363,599.0,569.05
ROLY03B-M,Western Top,Apparel - Other products,Closed,200.0,1996.0,0.0,0.0,0.0,0.0,28-Apr-22,Surat,23.0,259.7402597402597,59.0,10.62,329.3602597402597,415,300-500,250-500,5.0,20.76,20.0,20.0,13.0,30.0,40.0,12.0,85.76,329.36,329.24,59.620000000000005,14.366265060240965,18.101758860348717,399.0,369.0
JOPLVL299A-L,Skd-Jpr,Apparel - Ethnic Wear,Closed,795.0,4996.0,0.0,0.0,0.0,0.0,10-Apr-22,Jaipur,23.0,1032.4675324675327,59.0,10.62,1102.0875324675326,1413,>1000,>1000,16.0,226.11,25.0,25.0,15.0,50.0,40.0,20.0,311.11,1102.09,1101.8899999999999,237.26999999999998,16.79193205944798,21.529142922863972,999.0,949.0
JOPLVL289B-M,Skd-Jpr,Apparel - Ethnic Wear,Closed,865.0,4996.0,0.0,0.0,0.0,0.0,14-Sep-22,Jaipur,23.0,1123.3766233766235,59.0,10.62,1192.9966233766233,1521,>1000,>1000,16.0,243.43,25.0,25.0,15.0,50.0,40.0,20.0,328.43,1193.0,1192.57,257.95000000000005,16.95923734385273,21.622022639922132,1249.0,1199.0
JOPLVL210-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,705.0,4665.0,0.0,0.0,0.0,0.0,23-May-24,Jaipur,23.0,915.5844155844158,59.0,10.62,985.2044155844158,1274,>1000,>1000,16.0,203.85,25.0,25.0,15.0,50.0,40.0,20.0,288.85,985.2,985.15,210.52999999999997,16.525117739403452,21.369169348993953,999.0,949.0
JOPLST290-L,Pending,Apparel - Other products,Launch Phase,0.0,0.0,0.0,0.0,0.0,0.0,"",Pending,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLJPR766-S,Cotton Top,Apparel - Other products,Closed,0.0,0.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLVSRW5193-5XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,270.0,2663.0,21.0,0.0,0.0,0.0,22-Oct-24,Surat,23.0,350.64935064935065,59.0,10.62,420.26935064935066,490,300-500,250-500,1.0,4.9,20.0,20.0,13.0,30.0,40.0,12.0,69.9,420.27,420.1,80.48000000000002,16.42448979591837,19.1496238961161,599.0,569.05
JOPLJPR141-XL,"Dress 46""",Apparel - Dress,Closed,345.0,2663.0,1.0,0.0,0.0,0.0,18-Sep-24,Jaipur,23.0,448.0519480519481,59.0,10.62,517.6719480519481,632,500-1000,500-1000,7.0,44.23,20.0,20.0,14.0,40.0,40.0,16.0,114.23,517.67,517.77,103.14999999999998,16.321202531645564,19.925746486392367,699.0,664.0
JOPLJPR316-XS,"Dress 42 """,Apparel - Dress,Closed,471.0,2999.0,1.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,611.6883116883117,59.0,10.62,681.3083116883117,808,500-1000,500-1000,7.0,56.55,20.0,20.0,14.0,40.0,40.0,16.0,126.55,681.31,681.45,140.83000000000004,17.42945544554456,20.670524281586577,899.0,879.0
JOPLJPR78B-M,Kurta-Jpr,Apparel - Ethnic Wear,Closed,300.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,389.61038961038963,59.0,10.62,459.23038961038964,588,500-1000,500-1000,10.0,58.8,20.0,20.0,14.0,40.0,40.0,16.0,128.8,459.23,459.2,89.57999999999998,15.234693877551017,19.506548788288928,499.0,475.0
JOPLVSRW4288-9XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum A,275.0,2663.0,57.0,0.0,0.0,0.0,13-Jan-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,669.0,635.55
JOPLVL308-S,Skd-Jpr,Apparel - Ethnic Wear,Closed,965.0,7830.0,0.0,0.0,0.0,0.0,3-Nov-24,Jaipur,23.0,1253.2467532467533,59.0,10.62,1322.8667532467532,1676,>1000,>1000,16.0,268.17,25.0,25.0,15.0,50.0,40.0,20.0,353.17,1322.87,1322.83,288.21000000000004,17.196300715990457,21.786774767196864,1683.0,1599.0
JOPLVSRW5187-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,0.0,2663.0,0.0,0.0,0.0,0.0,9-Mar-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLMD141B,Dress Material,Apparel - Sarees and Dress Materials,Closed,584.0,4330.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,758.4415584415585,59.0,10.62,828.0615584415585,976,500-1000,500-1000,8.0,78.09,20.0,20.0,14.0,40.0,40.0,16.0,148.09,828.06,827.91,174.28999999999996,17.85758196721311,21.047952078347894,899.0,854.0
JOPLKS8007-XXL,Kurta With Pant,Apparel - Ethnic Wear,Closed,460.0,3163.0,0.0,0.0,0.0,0.0,2-Nov-21,Surat,23.0,597.4025974025975,59.0,10.62,667.0225974025975,819,500-1000,500-1000,10.0,81.89,20.0,20.0,14.0,40.0,40.0,16.0,151.89,667.02,667.11,137.49,16.78754578754579,20.612495069190977,683.0,649.0
JOPLST292-XXL,SKD-ST,Apparel - Ethnic Wear,New Listing,0.0,0.0,0.0,0.0,0.0,0.0,30-Apr-26,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLST07-L,Kurta-St,Apparel - Ethnic Wear,Closed,185.0,1996.0,0.0,1.0,0.0,0.0,9-Sep-23,Surat,23.0,240.25974025974025,59.0,10.62,309.8797402597403,379,300-500,250-500,1.0,3.79,20.0,20.0,13.0,30.0,40.0,12.0,68.79,309.88,310.21,55.589999999999975,14.667546174142473,17.939217308432166,349.0,314.0
JOPLJPR721-XL,Cotton Top,Apparel - Other products,Closed,230.0,2330.0,0.0,0.0,0.0,0.0,11-Jun-23,Jaipur,23.0,298.70129870129875,59.0,10.62,368.32129870129876,456,300-500,250-500,5.0,22.81,20.0,20.0,13.0,30.0,40.0,12.0,87.81,368.32,368.19,68.57,15.037280701754385,18.61689786655778,499.0,475.0
JOPLST288-XL,SKD-ST,Apparel - Ethnic Wear,New Listing,0.0,0.0,0.0,0.0,0.0,0.0,"",Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLJPR807-M,Skd-Jpr,Apparel - Ethnic Wear,Closed,610.0,4665.0,3.0,0.0,0.0,0.0,31-Jan-22,Jaipur,23.0,792.2077922077922,59.0,10.62,861.8277922077922,1127,>1000,>1000,16.0,180.35,25.0,25.0,15.0,50.0,40.0,20.0,265.35,861.83,861.65,182.02999999999997,16.151730257320317,21.12138894171463,946.0,899.0
JOPLJPR4003-XL,Tunics-Jpr,Apparel - Other products,Slow Moving,227.0,2330.0,4.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,294.8051948051948,59.0,10.62,364.4251948051948,452,300-500,250-500,5.0,22.6,20.0,20.0,13.0,30.0,40.0,12.0,87.6,364.43,364.4,67.77999999999997,14.995575221238933,18.59915312283282,499.0,475.0
JOPLJPR159G-S,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,285.0,0.0,0.0,0.0,0.0,0.0,10-Mar-26,Jaipur,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,0.0,0.0
JOPLVL234-XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,745.0,4330.0,0.0,0.0,0.0,0.0,27-Jul-22,Jaipur,23.0,967.5324675324676,59.0,10.62,1037.1524675324677,1336,>1000,>1000,16.0,213.74,25.0,25.0,15.0,50.0,40.0,20.0,298.74,1037.15,1037.26,222.64,16.664670658682635,21.466467753742325,1199.0,1149.0
JOPLVSRW1013-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,295.0,2663.0,0.0,0.0,0.0,0.0,3-Sep-24,Surat,23.0,383.1168831168832,59.0,10.62,452.7368831168832,581,500-1000,500-1000,10.0,58.08,20.0,20.0,14.0,40.0,40.0,16.0,128.08,452.74,452.91999999999996,88.29999999999995,15.197934595524949,19.503602046313404,599.0,569.05
VRY11-S,Kurta-Jpr,Apparel - Ethnic Wear,Closed,0.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLNS4007,Saree,Apparel - Sarees and Dress Materials,Closed,485.0,3330.0,0.0,0.0,0.0,0.0,10-May-20,Surat,23.0,629.8701298701299,59.0,10.62,699.4901298701299,836,500-1000,500-1000,8.0,66.91,20.0,20.0,14.0,40.0,40.0,16.0,136.91,699.49,699.09,144.47000000000003,17.281100478468904,20.653615230685656,799.0,749.0
JOPLJPR4010-XXL,Tunics-Jpr,Apparel - Other products,Slow Moving,205.0,2330.0,23.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,499.0,475.0
JOPLNB1006,Saree,Apparel - Sarees and Dress Materials,Closed,395.0,1653.0,0.0,0.0,0.0,0.0,27-Mar-21,Surat,23.0,512.987012987013,59.0,10.62,582.607012987013,709,500-1000,500-1000,8.0,56.75,20.0,20.0,14.0,40.0,40.0,16.0,126.75,582.61,582.25,117.63,16.590973201692524,20.19028219329418,550.0,499.0
JOPLVSRW4199-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,295.0,2663.0,2.0,0.0,0.0,0.0,3-Sep-24,Surat,23.0,383.1168831168832,59.0,10.62,452.7368831168832,581,500-1000,500-1000,10.0,58.08,20.0,20.0,14.0,40.0,40.0,16.0,128.08,452.74,452.91999999999996,88.29999999999995,15.197934595524949,19.503602046313404,499.0,475.0
JOPLJPR152C-XL,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,281.0,0.0,1.0,0.0,0.0,0.0,24-Feb-26,Jaipur,23.0,364.935064935065,59.0,10.62,434.555064935065,561,500-1000,500-1000,10.0,56.06,20.0,20.0,14.0,40.0,40.0,16.0,126.06,434.56,434.94,84.32,15.03030303030303,19.403754967762215,0.0,0.0
JOPLJPR328-L,"Dress 42 """,Apparel - Dress,Closed,270.0,2663.0,0.0,0.0,0.0,0.0,20-Dec-24,Jaipur,23.0,350.64935064935065,59.0,10.62,420.26935064935066,527,500-1000,500-1000,7.0,36.9,20.0,20.0,14.0,40.0,40.0,16.0,106.9,420.27,420.1,80.48000000000002,15.271347248576852,19.1496238961161,699.0,664.05
JOPLST730-XL,Tunics-St,Apparel - Other products,Closed,180.0,1663.0,0.0,0.0,0.0,0.0,17-Oct-24,Surat,23.0,233.7662337662338,59.0,10.62,303.3862337662338,388,300-500,250-500,5.0,19.39,20.0,20.0,13.0,30.0,40.0,12.0,84.39,303.39,303.61,53.99000000000001,13.91494845360825,17.795797564631947,399.0,369.0
JOPLST716-L,Tunics-St,Apparel - Other products,Closed,155.0,1663.0,2.0,0.0,0.0,0.0,23-Sep-24,Surat,23.0,201.2987012987013,59.0,10.62,270.9187012987013,354,300-500,250-500,5.0,17.68,20.0,20.0,13.0,30.0,40.0,12.0,82.68,270.92,271.32,46.69999999999999,13.192090395480221,17.2376435351766,399.0,369.0
JOPLJPR826-6XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,630.0,5158.0,0.0,0.0,0.0,0.0,28-Mar-23,Jaipur,23.0,818.1818181818181,59.0,10.62,887.8018181818181,1158,>1000,>1000,16.0,185.3,25.0,25.0,15.0,50.0,40.0,20.0,270.3,887.8,887.7,188.08000000000004,16.241796200345426,21.184908179753474,999.0,949.0
JOPLVSRW5205-L,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum C,285.0,2663.0,45.0,2.0,0.0,0.0,22-Oct-24,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,499.0,475.0
JOPLJPR5001-L,Crop Top,Apparel - Other products,Slow Moving,205.0,2330.0,1.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,475.0,449.0
JOPLVSRW5216-6XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum B,285.0,2663.0,1.0,0.0,0.0,0.0,28-May-25,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,599.0,569.05
JOPLJPR336-XS,"Dress 42 """,Apparel - Dress,Closed,328.0,2663.0,8.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,425.974025974026,59.0,10.62,495.594025974026,608,500-1000,500-1000,7.0,42.57,20.0,20.0,14.0,40.0,40.0,16.0,112.57,495.59,495.43,97.81,16.08717105263158,19.735911829802042,699.0,664.05
JOPLVSRW4097-7XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,290.0,2663.0,1.0,0.0,0.0,0.0,26-Nov-25,Surat,23.0,376.62337662337666,59.0,10.62,446.24337662337666,574,500-1000,500-1000,10.0,57.36,20.0,20.0,14.0,40.0,40.0,16.0,127.36,446.24,446.64,87.01999999999998,15.160278745644595,19.500569545359028,599.0,569.05
JOPLLT2005,Dress Material,Apparel - Sarees and Dress Materials,Closed,230.0,1996.0,0.0,0.0,0.0,0.0,20-Mar-24,Surat,23.0,298.70129870129875,59.0,10.62,368.32129870129876,451,300-500,250-500,4.0,18.06,20.0,20.0,13.0,30.0,40.0,12.0,83.06,368.32,367.94,68.32,15.148558758314854,18.54902234567927,425.0,399.0
