,,,,,,,,,,,,,,,,,,
,,Master SKU,Style ID / Parent SKU,Size,Category,Loc,ST CS,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date,Manual Close / New,Child Remark,Parent Remark
,,JOPLVL287-XXL,JOPLVL287,XXL,Skd-Jpr,Jaipur,895,895,,"1,119",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289A-L,JOPLVL289A,L,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289A-M,JOPLVL289A,M,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289A-S,JOPLVL289A,S,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289A-XL,JOPLVL289A,XL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289A-XXL,JOPLVL289A,XXL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289B-L,JOPLVL289B,L,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289B-M,JOPLVL289B,M,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289B-S,JOPLVL289B,S,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289B-XL,JOPLVL289B,XL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL289B-XXL,JOPLVL289B,XXL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL290-XL,JOPLVL290,XL,Skd-Jpr,Jaipur,855,856,,"1,070",0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLVL291-M,JOPLVL291,M,Skd-Jpr,Jaipur,840,840,,"1,050",0,0,0,0,14-Oct-23,CLOSED,CLOSED,CLOSED
,,JOPLVL291-S,JOPLVL291,S,Skd-Jpr,Jaipur,840,840,,"1,050",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL291-XXL,JOPLVL291,XXL,Skd-Jpr,Jaipur,840,840,,"1,050",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL292-L,JOPLVL292,L,Skd-Jpr,Jaipur,658,700,,875,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL292-M,JOPLVL292,M,Skd-Jpr,Jaipur,658,700,,875,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL292-S,JOPLVL292,S,Skd-Jpr,Jaipur,658,700,,875,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL292-XL,JOPLVL292,XL,Skd-Jpr,Jaipur,658,700,,875,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL292-XXL,JOPLVL292,XXL,Skd-Jpr,Jaipur,658,700,,875,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL293-L,JOPLVL293,L,Skd-Jpr,Jaipur,795,795,,994,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL293-M,JOPLVL293,M,Skd-Jpr,Jaipur,795,795,,994,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL293-S,JOPLVL293,S,Skd-Jpr,Jaipur,795,795,,994,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL293-XL,JOPLVL293,XL,Skd-Jpr,Jaipur,795,795,,994,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL293-XXL,JOPLVL293,XXL,Skd-Jpr,Jaipur,795,795,,994,0,0,0,0,4-Mar-24,CLOSED,CLOSED,CLOSED
,,JOPLVL294-3XL,JOPLVL294,3XL,Skd-Jpr,Jaipur,721,792,,990,0,0,0,0,4-Mar-24,CLOSED,CLOSED,CLOSED
,,JOPLVL294-4XL,JOPLVL294,4XL,Skd-Jpr,Jaipur,721,792,,990,0,0,0,0,4-Mar-24,CLOSED,CLOSED,CLOSED
,,JOPLVL294-5XL,JOPLVL294,5XL,Skd-Jpr,Jaipur,721,832,,"1,040",0,0,0,0,4-Mar-24,CLOSED,CLOSED,CLOSED
,,JOPLVL294-6XL,JOPLVL294,6XL,Skd-Jpr,Jaipur,721,832,,"1,040",0,0,0,0,4-Mar-24,CLOSED,CLOSED,CLOSED
,,JOPLVL294-L,JOPLVL294,L,Skd-Jpr,Jaipur,721,752,,940,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL294-M,JOPLVL294,M,Skd-Jpr,Jaipur,721,752,,940,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL294-S,JOPLVL294,S,Skd-Jpr,Jaipur,721,752,,940,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL294-XL,JOPLVL294,XL,Skd-Jpr,Jaipur,721,752,,940,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL294-XXL,JOPLVL294,XXL,Skd-Jpr,Jaipur,721,752,,940,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL296-XXL,JOPLVL296,XXL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL297-L,JOPLVL297,L,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,20-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVL297-M,JOPLVL297,M,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,20-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVL297-S,JOPLVL297,S,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL297-XL,JOPLVL297,XL,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL297-XXL,JOPLVL297,XXL,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL298-L,JOPLVL298,L,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL298-M,JOPLVL298,M,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL298-S,JOPLVL298,S,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL298-XL,JOPLVL298,XL,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL298-XXL,JOPLVL298,XXL,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299A-L,JOPLVL299A,L,Skd-Jpr,Jaipur,795,800,,"1,000",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299A-M,JOPLVL299A,M,Skd-Jpr,Jaipur,795,800,,"1,000",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299A-S,JOPLVL299A,S,Skd-Jpr,Jaipur,795,800,,"1,000",0,0,0,0,2-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299A-XL,JOPLVL299A,XL,Skd-Jpr,Jaipur,795,800,,"1,000",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299A-XXL,JOPLVL299A,XXL,Skd-Jpr,Jaipur,795,800,,"1,000",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-L,JOPLVL299B,L,Skd-Jpr,Jaipur,541,752,,940,0,0,0,0,8-May-21,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-XL,JOPLVL299B,XL,Skd-Jpr,Jaipur,541,752,,940,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-3XL,JOPLVL299B,3XL,Skd-Jpr,Jaipur,541,792,,990,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-4XL,JOPLVL299B,4XL,Skd-Jpr,Jaipur,541,792,,990,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-5XL,JOPLVL299B,5XL,Skd-Jpr,Jaipur,541,832,,"1,040",0,0,0,0,20-Jun-24,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-6XL,JOPLVL299B,6XL,Skd-Jpr,Jaipur,541,832,,"1,040",0,0,0,0,8-May-21,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-M,JOPLVL299B,M,Skd-Jpr,Jaipur,541,752,,940,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-S,JOPLVL299B,S,Skd-Jpr,Jaipur,541,752,,940,0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL299B-XXL,JOPLVL299B,XXL,Skd-Jpr,Jaipur,541,752,,940,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL300-L,JOPLVL300,L,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL300-M,JOPLVL300,M,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL300-S,JOPLVL300,S,Skd-Jpr,Jaipur,820,820,,"1,025",1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL300-XL,JOPLVL300,XL,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL300-XXL,JOPLVL300,XXL,Skd-Jpr,Jaipur,820,820,,"1,025",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL301-3XL,JOPLVL301,3XL,Kurta With Pant,Jaipur,660,0,,400,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL303-M,JOPLVL303,M,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL303-S,JOPLVL303,S,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,14-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVL304-L,JOPLVL304,L,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL304-M,JOPLVL304,M,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL304-S,JOPLVL304,S,Kurta With Pant,Jaipur,545,525,,400,1,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL304-XL,JOPLVL304,XL,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL304-XXL,JOPLVL304,XXL,Kurta With Pant,Jaipur,545,525,,400,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL305-6XL,JOPLVL305,6XL,Skd-Jpr,Jaipur,555,832,,"1,040",1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-3XL,JOPLVL305,3XL,Skd-Jpr,Jaipur,555,792,,990,2,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL305-5XL,JOPLVL305,5XL,Skd-Jpr,Jaipur,555,832,,"1,040",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-XXL,JOPLVL305,XXL,Skd-Jpr,Jaipur,555,752,,940,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-4XL,JOPLVL305,4XL,Skd-Jpr,Jaipur,555,792,,990,0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL305-L,JOPLVL305,L,Skd-Jpr,Jaipur,555,752,,940,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-M,JOPLVL305,M,Skd-Jpr,Jaipur,555,752,,940,3,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-S,JOPLVL305,S,Skd-Jpr,Jaipur,555,752,,940,5,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL305-XL,JOPLVL305,XL,Skd-Jpr,Jaipur,555,752,,940,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL306-XL,JOPLVL306,XL,Skd-Jpr,Jaipur,870,872,,"1,090",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL306-L,JOPLVL306,L,Skd-Jpr,Jaipur,870,872,,"1,090",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL306-M,JOPLVL306,M,Skd-Jpr,Jaipur,870,872,,"1,090",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL306-S,JOPLVL306,S,Skd-Jpr,Jaipur,870,872,,"1,090",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL306-XXL,JOPLVL306,XXL,Skd-Jpr,Jaipur,870,872,,"1,090",0,0,0,0,10-Apr-22,CLOSED,CLOSED,CLOSED
,,JOPLVL308-S,JOPLVL308,S,Skd-Jpr,Jaipur,965,995,,"1,244",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL308-L,JOPLVL308,L,Skd-Jpr,Jaipur,965,995,,"1,244",0,0,0,0,14-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVL308-3XL,JOPLVL308,3XL,Skd-Jpr,Jaipur,965,"1,035",,"1,294",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL308-4XL,JOPLVL308,4XL,Skd-Jpr,Jaipur,965,"1,035",,"1,294",0,0,0,0,14-Jun-23,CLOSED,CLOSED,CLOSED
,,JOPLVL308-M,JOPLVL308,M,Skd-Jpr,Jaipur,965,995,,"1,244",0,0,0,0,18-Oct-22,CLOSED,CLOSED,CLOSED
,,JOPLVL308-XL,JOPLVL308,XL,Skd-Jpr,Jaipur,965,995,,"1,244",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL308-XXL,JOPLVL308,XXL,Skd-Jpr,Jaipur,965,995,,"1,244",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL309-XL,JOPLVL309,XL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL309-L,JOPLVL309,L,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL309-M,JOPLVL309,M,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL309-S,JOPLVL309,S,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL309-XXL,JOPLVL309,XXL,Skd-Jpr,Jaipur,865,864,,"1,080",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL311-3XL,JOPLVL311,3XL,Skd-Jpr,Jaipur,895,936,,"1,170",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVL311-4XL,JOPLVL311,4XL,Skd-Jpr,Jaipur,895,936,,"1,170",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVL311-5XL,JOPLVL311,5XL,Skd-Jpr,Jaipur,895,976,,"1,220",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL311-6XL,JOPLVL311,6XL,Skd-Jpr,Jaipur,895,976,,"1,220",0,0,0,0,3-Nov-24,CLOSED,CLOSED,CLOSED
,,JOPLVL311-L,JOPLVL311,L,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL311-M,JOPLVL311,M,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL311-S,JOPLVL311,S,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL311-XL,JOPLVL311,XL,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL311-XXL,JOPLVL311,XXL,Skd-Jpr,Jaipur,895,896,,"1,120",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL312-S,JOPLVL312,S,Skd-Jpr,Jaipur,995,996,,"1,245",5,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL312-L,JOPLVL312,L,Skd-Jpr,Jaipur,995,996,,"1,245",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL312-M,JOPLVL312,M,Skd-Jpr,Jaipur,995,996,,"1,245",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL312-XL,JOPLVL312,XL,Skd-Jpr,Jaipur,995,996,,"1,245",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL312-XXL,JOPLVL312,XXL,Skd-Jpr,Jaipur,995,996,,"1,245",0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL313-S,JOPLVL313,S,Skd-Jpr,Jaipur,890,900,,"1,125",2,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVL313-XL,JOPLVL313,XL,Skd-Jpr,Jaipur,890,900,,"1,125",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVL313-XXL,JOPLVL313,XXL,Skd-Jpr,Jaipur,890,900,,"1,125",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVL313-L,JOPLVL313,L,Skd-Jpr,Jaipur,890,900,,"1,125",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVL313-M,JOPLVL313,M,Skd-Jpr,Jaipur,890,900,,"1,125",0,0,0,0,7-Dec-23,CLOSED,CLOSED,CLOSED
,,JOPLVSB1003,JOPLVSB1003,Free,Dress Material,Surat,350,412,,515,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10002,JOPLVSM10002,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10003,JOPLVSM10003,Free,Dress Material,Surat,185,200,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM10004,JOPLVSM10004,Free,Dress Material,Surat,185,200,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM10007,JOPLVSM10007,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10009,JOPLVSM10009,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10010,JOPLVSM10010,Free,Dress Material,Surat,185,200,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM10011,JOPLVSM10011,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10014,JOPLVSM10014,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10017,JOPLVSM10017,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10023,JOPLVSM10023,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM10025,JOPLVSM10025,Free,Dress Material,Surat,185,200,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM10026,JOPLVSM10026,Free,Dress Material,Surat,185,200,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM10027,JOPLVSM10027,Free,Dress Material,Surat,185,200,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM1163,JOPLVSM1163,Free,Dress Material,Surat,215,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM1164,JOPLVSM1164,Free,Dress Material,Surat,215,0,,0,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM2013,JOPLVSM2013,Free,Dress Material,Surat,225,235,,294,8,0,0,0,16-Jul-18,CLOSED,CLOSED,CLOSED
,,JOPLVSM3841,JOPLVSM3841,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM3851,JOPLVSM3851,Free,Dress Material,Surat,225,235,,294,18,1,1,0,21-Apr-18,CLOSED,CLOSED,CLOSED
,,JOPLVSM3852,JOPLVSM3852,Free,Dress Material,Surat,225,235,,294,0,0,0,0,25-Apr-18,CLOSED,CLOSED,CLOSED
,,JOPLVSM3927,JOPLVSM3927,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM3962,JOPLVSM3962,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4011,JOPLVSM4011,Free,Dress Material,Surat,215,0,,0,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4028,JOPLVSM4028,Free,Dress Material,Surat,225,235,,294,2,1,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4073,JOPLVSM4073,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4076,JOPLVSM4076,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4077,JOPLVSM4077,Free,Dress Material,Surat,225,235,,294,0,0,0,0,9-Nov-20,CLOSED,CLOSED,CLOSED
,,JOPLVSM4083,JOPLVSM4083,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4084,JOPLVSM4084,Free,Dress Material,Surat,225,235,,294,0,0,0,0,28-Oct-20,CLOSED,CLOSED,CLOSED
,,JOPLVSM4086,JOPLVSM4086,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4095,JOPLVSM4095,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4098,JOPLVSM4098,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4102,JOPLVSM4102,Free,Dress Material,Surat,225,235,,294,4,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4103,JOPLVSM4103,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4106,JOPLVSM4106,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4110,JOPLVSM4110,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4113,JOPLVSM4113,Free,Dress Material,Surat,225,235,,294,0,0,0,0,1-Feb-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4116,JOPLVSM4116,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4118,JOPLVSM4118,Free,Dress Material,Surat,230,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4123,JOPLVSM4123,Free,Dress Material,Surat,225,235,,294,0,0,0,0,20-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4133,JOPLVSM4133,Free,Dress Material,Surat,225,235,,294,0,0,0,0,4-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4134,JOPLVSM4134,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4135,JOPLVSM4135,Free,Dress Material,Surat,225,235,,294,0,0,0,0,11-Apr-24,CLOSED,CLOSED,CLOSED
,,JOPLVSM4136,JOPLVSM4136,Free,Dress Material,Surat,225,235,,294,3,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4138,JOPLVSM4138,Free,Dress Material,Surat,225,235,,294,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4139,JOPLVSM4139,Free,Dress Material,Surat,225,235,,294,2,0,0,0,4-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4141,JOPLVSM4141,Free,Dress Material,Surat,225,235,,294,0,0,0,0,4-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4144,JOPLVSM4144,Free,Dress Material,Surat,225,235,,294,0,0,0,0,4-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4146,JOPLVSM4146,Free,Dress Material,Surat,225,235,,294,3,0,0,0,4-Jan-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4148,JOPLVSM4148,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4149,JOPLVSM4149,Free,Dress Material,Surat,225,235,,294,2,0,0,0,30-Jul-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4152,JOPLVSM4152,Free,Dress Material,Surat,225,235,,294,2,0,0,0,30-Jul-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4156,JOPLVSM4156,Free,Dress Material,Surat,225,235,,294,1,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4157,JOPLVSM4157,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4158,JOPLVSM4158,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4161,JOPLVSM4161,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4164,JOPLVSM4164,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4165,JOPLVSM4165,Free,Dress Material,Surat,225,235,,294,8,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4166,JOPLVSM4166,Free,Dress Material,Surat,225,235,,294,0,0,0,0,########,CLOSED,CLOSED,CLOSED
,,JOPLVSM4167,JOPLVSM4167,Free,Dress Material,Surat,225,235,,294,0,0,0,0,30-Jul-21,CLOSED,CLOSED,CLOSED
,,JOPLVSM4168,JOPLVSM4168,Free,Dress Material,Surat,225,235,,294,0,0,0,0,5-Apr-24,CLOSED,CLOSED,CLOSED
